customer_id,order_id,purchase_date,product_id,product_category,quantity,unit_price,discount,total_order_value
b1c971b8,b793d2c9,2024-03-14,book_24,Fantasy,3,31.2,0.14,80.5
dd5ffcf4,aa4026bb,2024-02-19,book_52,Sci-Fi,1,30.97,0.1,27.87
57e47080,15a9bd48,2024-04-14,book_50,Fiction,2,8.91,0.24,13.54
9266c771,4dd33414,2024-10-07,book_81,Non-Fiction,1,49.27,0.3,34.49
769c49d1,07458c1e,2024-03-27,book_32,Romance,5,31.19,0.26,115.4
1ec4de27,711afc01,2024-08-19,book_81,Educational,5,42.9,0.07,199.48
f4bd66cc,a3e5bcd0,2024-05-15,book_91,Fiction,5,40.49,0.09,184.23
8665a010,ecbe7dae,2024-05-30,book_60,Educational,4,15.94,0.3,44.63
483d7c9d,84f77f53,2024-02-26,book_96,Sci-Fi,5,19.44,0.18,79.7
317bc9f4,9acd83c1,2024-06-15,book_34,Non-Fiction,5,36.16,0.22,141.02
05fd55f0,9431f743,2024-01-06,book_32,Fiction,4,35.61,0.22,111.1
4a58514a,50183f4e,2024-08-15,book_12,Romance,1,26.01,0.11,23.15
8639887f,ff991016,2024-04-24,book_74,Fiction,3,29.1,0.02,85.55
71a25a5c,510b1716,2024-05-28,book_75,Educational,1,30.13,0.17,25.01
c1f2354c,b92601bc,2024-06-20,book_70,Children,2,10.49,0.16,17.62
1f442016,6333d5e0,2024-02-13,book_3,Romance,3,43.76,0.25,98.46
b15b9110,dd87ed27,2024-03-28,book_63,Children,3,12.46,0.2,29.9
8ceb129c,5c663ee3,2024-02-09,book_59,Romance,2,26.13,0.22,40.76
cc09f772,7f1ce68d,2024-08-20,book_90,Educational,2,10.43,0.14,17.94
cc15a16b,766f984d,2024-01-08,book_37,Non-Fiction,1,47.83,0.19,38.74
bedde8d5,4b3d92f2,2024-05-31,book_64,Fantasy,4,35.36,0.03,137.2
bd02bc4e,f5f91557,2024-02-03,book_41,Non-Fiction,5,47.57,0.17,197.42
f8256a83,a71ce296,2024-05-16,book_16,Children,3,37.16,0.22,86.95
be15a59e,46cce87d,2024-10-24,book_22,Children,2,40.46,0.2,64.74
871c2d6f,c85d3198,2024-09-07,book_1,Fiction,2,21.39,0.18,35.08
3ab897bd,43e26716,2024-06-03,book_19,Educational,3,25.28,0.21,59.91
fd3fdbe1,dfb4b917,2024-04-26,book_69,Children,1,28.02,0.02,27.46
4285d94f,d26fbc69,2024-02-25,book_55,Non-Fiction,5,15.85,0.26,58.64
8413cfc0,9c0e998b,2024-06-19,book_54,Children,1,44.31,0.1,39.88
5f17a45e,483769da,2024-10-26,book_68,Non-Fiction,1,36.27,0.25,27.2
ec47dd21,90146998,2024-09-06,book_37,Children,3,32.03,0.2,76.87
8a11bab2,e44ab0c7,2024-04-08,book_68,Children,5,30.23,0.28,108.83
1a420bb5,24220b66,2024-08-16,book_24,Fantasy,1,32.98,0.24,25.06
f6cf65aa,4cd5e152,2024-07-31,book_91,Romance,1,5.52,0.07,5.13
74c9a28f,69f9eb55,2024-08-03,book_6,Non-Fiction,4,7.66,0.28,22.06
627ed114,8fd38051,2024-08-21,book_15,Sci-Fi,3,8.68,0.22,20.31
9b935b57,badebfe1,2024-10-12,book_72,Romance,4,5.07,0.07,18.86
97491037,65d148a6,2024-05-11,book_20,Romance,1,34.31,0.28,24.7
03eabd2e,1f4310d6,2024-10-31,book_2,Non-Fiction,3,7.57,0.09,20.67
b46c20b8,6468be46,2024-02-14,book_71,Romance,5,39.68,0.15,168.64
2e97f004,ce6e7e03,2024-03-22,book_6,Fiction,2,17.42,0.1,31.36
addf1408,449d1fdc,2024-08-13,book_31,Non-Fiction,4,25.22,0.27,73.64
df56293a,3c5a85e4,2024-01-11,book_42,Fantasy,4,35.66,0.08,131.23
4cae1aed,3157b9fc,2024-09-20,book_60,Non-Fiction,2,27.14,0.07,50.48
2ebba2c0,e310ecfe,2024-03-28,book_82,Educational,2,11.53,0.24,17.53
59fd2b26,db76541e,2024-02-23,book_32,Children,4,5.15,0.09,18.75
9c534aa9,20f88eaf,2024-08-14,book_59,Fiction,5,45.96,0.06,216.01
39e32aa2,1f2dd574,2024-08-27,book_83,Sci-Fi,2,31.18,0.21,49.26
f7eb9563,f86bbc36,2024-04-03,book_76,Fiction,3,34.88,0.1,94.18
43f9db32,0bac153c,2024-07-26,book_19,Sci-Fi,3,6.93,0.29,14.76
2ac0524d,0c5c4064,2024-06-16,book_100,Fiction,1,25.21,0.19,20.42
ce89f9f8,7cad92c1,2024-04-01,book_55,Fantasy,3,43.45,0.08,119.92
788de329,bbce5984,2024-04-11,book_54,Fantasy,5,40.98,0.21,161.87
d78e75c8,739d7a02,2024-04-08,book_18,Fiction,1,10.36,0.15,8.81
618bf641,51746c83,2024-09-18,book_100,Educational,2,47.28,0.09,86.05
2b5a4fcb,dbe2be50,2024-09-09,book_46,Fiction,4,45.07,0.23,138.82
7b39f14f,c1ce48a9,2024-04-28,book_32,Fiction,3,43.65,0.23,100.83
9d724e9a,16dd696c,2024-02-19,book_33,Children,2,24.49,0.23,37.71
f590e14f,0b555afd,2024-03-29,book_61,Non-Fiction,3,26.69,0.26,59.25
c1bcdbd4,8b987e57,2024-01-20,book_3,Fiction,3,45.78,0.27,100.26
255ff73e,9c072093,2024-03-20,book_73,Fantasy,3,7.45,0.03,21.68
2f6543cf,1f53f67e,2024-07-19,book_11,Romance,3,11.54,0.21,27.35
30dd97bf,72dd846d,2024-10-31,book_81,Fantasy,3,34.5,0.16,86.94
c5caf647,3c5bda9d,2024-10-10,book_22,Sci-Fi,2,17.87,0.25,26.8
45c81460,863f13e0,2024-05-07,book_79,Children,2,20.26,0.19,32.82
c4dc9b55,28bbca2e,2024-06-09,book_22,Children,1,35.42,0.19,28.69
d58a0262,f1fcbaff,2024-02-20,book_14,Children,1,46.6,0.09,42.41
e535643c,4d21af77,2024-02-19,book_3,Educational,2,26.59,0.19,43.08
2203b6eb,44a146ad,2024-09-30,book_62,Fiction,5,24.33,0.07,113.13
82bb4ca6,048e8ed0,2024-04-19,book_14,Children,3,20.13,0.01,59.79
b3316fba,d04bba96,2024-03-17,book_49,Children,1,42.76,0.1,38.48
03f29eb0,6429f31f,2024-09-29,book_65,Fantasy,1,6.11,0.26,4.52
311f51e2,08f545d8,2024-01-21,book_3,Non-Fiction,2,22.2,0.1,39.96
c7d5222e,569db189,2024-01-15,book_54,Romance,3,35.48,0.23,81.96
55dc58c1,87455104,2024-01-11,book_37,Sci-Fi,1,31.89,0.12,28.06
0aafc519,fae55570,2024-06-10,book_8,Educational,2,9.03,0.11,16.07
f0e9fa37,fadd902b,2024-05-13,book_61,Romance,2,13.82,0.06,25.98
b51ebd7b,5a34e391,2024-11-01,book_57,Fiction,3,39.65,0.2,95.16
175a9a46,87bd5471,2024-09-28,book_10,Educational,5,31.19,0.03,151.27
aca2013b,107b03a3,2024-05-05,book_39,Sci-Fi,5,11.69,0.3,40.91
32588d67,c45cc624,2024-06-01,book_97,Fantasy,2,21.17,0.13,36.84
53c4117e,0953bbcc,2024-03-18,book_98,Fiction,3,20.69,0.29,44.07
1127ad1d,39a6aa7f,2024-01-08,book_84,Fiction,3,20.85,0.08,57.55
7d336748,514ab0c0,2024-08-10,book_31,Fantasy,5,48.6,0.05,230.85
88782cf6,e5689c0c,2024-01-18,book_23,Fiction,3,46.68,0.22,109.23
26a27a13,125fc175,2024-04-12,book_16,Fiction,1,22.32,0.24,16.96
72908bc6,63661cc2,2024-05-07,book_92,Sci-Fi,1,36.12,0.13,31.42
adcffe0d,8e7ffe0b,2024-09-29,book_16,Educational,2,42.85,0.08,78.84
5ac387d5,31bb0e85,2024-09-18,book_86,Sci-Fi,1,43.92,0.1,39.53
9f19bfc8,81cfd400,2024-08-28,book_55,Romance,4,23.01,0.19,74.55
30641c9d,7382a4de,2024-06-16,book_93,Non-Fiction,1,7.45,0.26,5.51
07da1281,4bd70d4f,2024-02-12,book_61,Non-Fiction,5,48.55,0.16,203.91
a5a3d02e,b69a194b,2024-10-22,book_71,Fantasy,2,5.39,0.25,8.08
41b0aa4e,4aa8d534,2024-01-18,book_70,Fantasy,5,7.52,0.25,28.2
b4987673,9984fa14,2024-06-03,book_11,Children,4,13.79,0.22,43.02
b3f2d8e7,f72d19bb,2024-07-01,book_52,Non-Fiction,3,49.22,0.26,109.27
fb487ed0,86ebdca2,2024-06-05,book_21,Sci-Fi,5,43.3,0.09,197.02
1e58ac02,d1453a51,2024-01-24,book_14,Educational,1,19.29,0.14,16.59
90de9752,a39edfd6,2024-05-09,book_80,Educational,3,15.61,0.28,33.72
e110b4f8,1ac3adbd,2024-05-13,book_11,Educational,5,23.74,0.09,108.02
c739f7e0,a9a9c3d2,2024-02-26,book_8,Sci-Fi,4,32.56,0.12,114.61
0dc7f604,54c85c5f,2024-05-07,book_52,Fiction,3,16.91,0.22,39.57
043b76da,b656462f,2024-01-30,book_86,Sci-Fi,1,44.82,0.11,39.89
c8179b1b,306681a8,2024-05-27,book_2,Romance,5,7.18,0.2,28.72
a11ff653,d833cdca,2024-09-26,book_87,Educational,1,5.4,0.23,4.16
6a5f513e,c920eab7,2024-10-08,book_30,Fantasy,4,12.84,0.28,36.98
ee0134b2,8a696148,2024-09-19,book_49,Children,2,36.29,0.02,71.13
f53741fb,02bc3093,2024-03-28,book_98,Educational,5,38.52,0.23,148.3
534d735f,43c3aa30,2024-06-22,book_84,Fiction,4,32.59,0.3,91.25
a0d2b56a,d8eb746d,2024-11-02,book_68,Children,5,37.32,0.03,181.0
7084576f,d86703b9,2024-06-04,book_19,Non-Fiction,5,46.66,0.09,212.3
772d62c9,199aa998,2024-04-14,book_8,Children,4,11.5,0.03,44.62
018e43d2,d6151a55,2024-11-01,book_63,Fiction,1,21.71,0.16,18.24
9a0d8ba0,25e28f3f,2024-02-01,book_28,Romance,2,10.37,0.15,17.63
b1dfbf23,5baa1194,2024-02-21,book_22,Children,4,42.6,0.09,155.06
2beef224,f64ff72f,2024-03-10,book_82,Non-Fiction,1,45.63,0.13,39.7
af09fd94,c390d540,2024-08-07,book_94,Sci-Fi,4,46.75,0.04,179.52
92f09e97,d7856533,2024-02-13,book_86,Romance,1,47.5,0.06,44.65
b0eee9b0,22679c3d,2024-10-09,book_81,Children,2,13.52,0.07,25.15
ed0a4322,73f6bbd1,2024-03-15,book_17,Sci-Fi,5,14.21,0.11,63.23
121d5611,27f0ba4f,2024-10-08,book_97,Educational,3,7.02,0.05,20.01
b48f7bdf,527f1302,2024-06-22,book_68,Fiction,2,40.47,0.22,63.13
6b5cfbc2,560f76e8,2024-08-13,book_81,Non-Fiction,5,24.29,0.21,95.95
61b2af69,b5294393,2024-06-25,book_61,Non-Fiction,4,21.4,0.06,80.46
95948ba2,f086d36a,2024-08-12,book_81,Fantasy,2,24.74,0.27,36.12
14581501,367092ef,2024-02-14,book_30,Educational,3,9.79,0.27,21.44
1015320a,91a5369b,2024-03-15,book_44,Sci-Fi,1,43.98,0.11,39.14
fdd727a1,31e4d67b,2024-01-19,book_39,Children,3,12.13,0.21,28.75
d325ac73,58cd7b68,2024-04-01,book_61,Fiction,5,24.04,0.08,110.58
8d567db5,8e02685d,2024-01-08,book_87,Sci-Fi,5,45.81,0.28,164.92
b590b104,3d5c9668,2024-04-11,book_40,Fiction,1,30.71,0.03,29.79
b8272a8b,3ee9e33d,2024-04-12,book_8,Sci-Fi,3,33.84,0.08,93.4
607af153,17330736,2024-08-08,book_99,Children,2,12.34,0.11,21.97
fea12e8e,c819b8af,2024-06-02,book_43,Romance,5,48.93,0.05,232.42
1a113860,468b3396,2024-05-06,book_51,Non-Fiction,5,10.28,0.0,51.4
0747a140,bb8c9b37,2024-07-06,book_84,Non-Fiction,2,45.39,0.01,89.87
71b7fb9a,96921025,2024-03-30,book_24,Fiction,2,37.89,0.19,61.38
620b2d51,baf29616,2024-09-22,book_49,Romance,3,13.65,0.1,36.86
db079234,0c500fc4,2024-07-03,book_15,Fantasy,2,35.58,0.17,59.06
7b263fdb,8348fdad,2024-03-16,book_52,Sci-Fi,3,10.35,0.02,30.43
7dd54a2f,fc9859bf,2024-09-17,book_47,Children,3,7.49,0.28,16.18
affdfe7f,3bf69436,2024-02-09,book_81,Children,4,14.43,0.19,46.75
2ccd34fe,eda191ae,2024-09-12,book_14,Educational,4,6.67,0.05,25.35
f4662e6d,a86261b5,2024-10-23,book_100,Educational,3,23.76,0.13,62.01
593be409,a3a74393,2024-01-25,book_78,Educational,1,20.3,0.16,17.05
2acb5655,1df8abd1,2024-04-30,book_9,Children,5,38.14,0.0,190.7
6f8b3cd1,9127e6ef,2024-08-04,book_28,Romance,4,18.73,0.24,56.94
dcc0622c,802e421e,2024-06-06,book_51,Fantasy,2,31.83,0.23,49.02
b0e537b8,bd9d4375,2024-08-04,book_78,Sci-Fi,4,23.25,0.11,82.77
877b8667,b052814b,2024-03-05,book_58,Fantasy,1,41.98,0.28,30.23
cd17e44d,8ca5e644,2024-02-11,book_42,Fantasy,2,26.83,0.23,41.32
f8367dcd,869b4a5c,2024-04-16,book_22,Romance,3,19.07,0.22,44.62
6b9b46fc,95dd3456,2024-07-31,book_36,Non-Fiction,2,16.81,0.04,32.28
663c70ae,4e6057c4,2024-03-28,book_5,Romance,1,47.95,0.22,37.4
de2577a9,68959bff,2024-03-03,book_82,Children,5,19.96,0.05,94.81
13dbbde6,50ac8edb,2024-03-08,book_7,Sci-Fi,1,21.54,0.2,17.23
df81e763,46c94e02,2024-03-05,book_34,Children,1,22.92,0.23,17.65
12f41f38,1ff8f861,2024-04-16,book_90,Non-Fiction,2,12.09,0.1,21.76
83c6ffd7,5039aaea,2024-01-13,book_17,Romance,1,32.01,0.29,22.73
b5308870,50492c33,2024-08-01,book_22,Children,1,18.44,0.16,15.49
61ca81af,d785e521,2024-08-28,book_15,Sci-Fi,1,40.71,0.2,32.57
7ebf4227,d20f8e5f,2024-08-18,book_10,Children,4,31.89,0.01,126.28
3ae6035a,075a9336,2024-09-18,book_59,Fiction,5,31.82,0.06,149.55
32f6ba8f,449d6a5b,2024-09-11,book_11,Sci-Fi,2,40.63,0.2,65.01
f7478aab,cf9da800,2024-04-01,book_71,Non-Fiction,4,31.46,0.1,113.26
51c28d06,31ff2c27,2024-09-10,book_98,Romance,5,19.05,0.11,84.77
a7b18cd7,05add145,2024-07-16,book_81,Sci-Fi,1,48.15,0.3,33.7
b8ff5366,68dbdb40,2024-09-28,book_12,Non-Fiction,1,6.62,0.05,6.29
75994268,5c0fe401,2024-09-28,book_89,Non-Fiction,2,41.23,0.02,80.81
bf090af0,a1c43e44,2024-06-27,book_94,Sci-Fi,3,12.71,0.27,27.83
ea03aefd,18f69829,2024-08-17,book_39,Non-Fiction,2,13.16,0.03,25.53
3aaee6fa,9e3e27e5,2024-08-06,book_71,Romance,1,47.18,0.04,45.29
b86884de,1744af08,2024-05-09,book_35,Sci-Fi,5,6.56,0.08,30.18
0cfb7084,113cdc27,2024-04-15,book_37,Fiction,1,40.18,0.09,36.56
3e840acf,1f9ddd09,2024-06-23,book_93,Educational,3,18.75,0.22,43.88
2b20397d,264363b3,2024-08-27,book_19,Non-Fiction,4,25.25,0.12,88.88
87d70789,fce22fdc,2024-01-07,book_11,Non-Fiction,5,17.86,0.14,76.8
8c5e5dd0,ad4155b9,2024-03-12,book_58,Educational,3,32.3,0.17,80.43
0d1e499c,cff52c56,2024-07-23,book_4,Fiction,2,33.77,0.28,48.63
f395d92e,824b180b,2024-03-07,book_42,Romance,5,9.09,0.22,35.45
5733605a,1e736f11,2024-10-28,book_45,Children,5,23.69,0.28,85.28
f622ecfe,5c9395e7,2024-01-25,book_63,Sci-Fi,4,37.67,0.2,120.54
fa029ae7,aa9f5938,2024-07-28,book_79,Romance,4,35.36,0.19,114.57
cf11ecc5,66e3908c,2024-04-01,book_35,Non-Fiction,4,12.65,0.15,43.01
38dcc529,53f458c6,2024-03-14,book_17,Educational,2,7.96,0.14,13.69
48f8a997,8fa110fa,2024-06-12,book_2,Sci-Fi,1,32.0,0.13,27.84
a0efb27b,9986be7d,2024-10-13,book_38,Sci-Fi,5,42.62,0.05,202.44
15eaf75c,f33ced92,2024-02-25,book_55,Fantasy,2,10.1,0.28,14.54
4e72b4d2,59537993,2024-03-23,book_11,Children,1,44.47,0.13,38.69
bdadeb7f,07427e61,2024-10-15,book_35,Non-Fiction,1,36.45,0.09,33.17
af24308c,bbbf1041,2024-10-04,book_41,Sci-Fi,4,10.12,0.03,39.27
5acce78d,159e3e26,2024-06-09,book_58,Sci-Fi,3,26.75,0.23,61.79
a1b1446f,1fc0baec,2024-06-04,book_44,Fiction,3,33.69,0.15,85.91
9390d760,732eceff,2024-06-07,book_82,Children,2,47.83,0.15,81.31
6a7a36f1,fdf62d1b,2024-06-14,book_53,Sci-Fi,1,46.65,0.27,34.05
66089541,c88f3b10,2024-09-25,book_18,Romance,5,17.07,0.07,79.38
ae8fc277,a8d15486,2024-07-17,book_14,Sci-Fi,4,39.79,0.14,136.88
01f5a0cb,3a8abb56,2024-04-26,book_92,Fiction,1,45.0,0.01,44.55
266596bc,0fba0337,2024-07-05,book_80,Fantasy,5,9.48,0.06,44.56
d34f489a,20f47df5,2024-06-19,book_73,Fantasy,4,6.98,0.08,25.69
0d4cac27,23110aee,2024-07-08,book_28,Fantasy,5,33.55,0.19,135.88
f341ceb7,9870eff5,2024-07-28,book_61,Fiction,5,47.12,0.21,186.12
f87cb868,d75c468f,2024-05-09,book_91,Educational,2,21.94,0.19,35.54
80f50252,ad51140c,2024-03-15,book_69,Children,1,38.47,0.03,37.32
dce32379,679770e1,2024-01-22,book_56,Romance,1,25.55,0.22,19.93
a8bfff53,5219c3be,2024-03-15,book_65,Romance,5,23.19,0.2,92.76
a2fa5093,cb3d5bbb,2024-06-22,book_87,Educational,2,15.03,0.2,24.05
72cd1295,2dcd3d0c,2024-07-04,book_63,Sci-Fi,1,6.98,0.09,6.35
99f06a61,315197b5,2024-08-23,book_45,Fiction,5,19.26,0.18,78.97
434f2653,af3e2a4b,2024-04-02,book_55,Children,3,34.86,0.06,98.31
05943969,e38dfc04,2024-06-06,book_16,Educational,4,18.98,0.22,59.22
dc83f31b,1a235373,2024-02-19,book_74,Children,4,49.63,0.21,156.83
5e629130,34ff2422,2024-06-19,book_99,Educational,5,28.84,0.15,122.57
9427c462,4513f40b,2024-09-05,book_10,Non-Fiction,5,22.34,0.29,79.31
2f874e9c,4570aab3,2024-09-16,book_27,Fantasy,2,41.61,0.2,66.58
3ae47a2a,9367172b,2024-10-19,book_13,Children,3,5.35,0.14,13.8
015cefe9,a7cc1f5c,2024-03-23,book_38,Romance,5,26.07,0.11,116.01
b53126ba,4c8e8516,2024-08-28,book_14,Educational,4,35.78,0.24,108.77
5a2b4849,b2770ccf,2024-06-26,book_22,Sci-Fi,1,30.49,0.19,24.7
ee890087,646cb4dd,2024-05-25,book_63,Educational,4,11.04,0.04,42.39
3511aa07,64086373,2024-01-26,book_17,Fantasy,3,5.72,0.25,12.87
b90e2cba,4fc9cec7,2024-11-01,book_68,Children,1,34.15,0.0,34.15
98869e36,b9aaa5ee,2024-09-06,book_83,Educational,5,48.41,0.24,183.96
eefb9d0b,33392019,2024-09-17,book_56,Children,3,7.6,0.13,19.84
126adeb2,30a318f4,2024-03-30,book_78,Sci-Fi,5,41.08,0.12,180.75
874e5bfb,e5285f17,2024-10-26,book_81,Romance,2,6.43,0.05,12.22
99eac177,3c12fa7a,2024-09-13,book_49,Fiction,5,5.2,0.05,24.7
a49d72b5,faa3b036,2024-07-02,book_22,Educational,5,42.18,0.25,158.18
0940f159,00a8d4e6,2024-09-12,book_59,Children,4,10.15,0.09,36.95
b5fc5f45,283bc4be,2024-02-04,book_84,Sci-Fi,4,9.79,0.0,39.16
cae4b6ef,3b4e3415,2024-02-09,book_67,Children,4,7.34,0.22,22.9
d5326e2f,2bb3c0a5,2024-08-15,book_92,Children,2,11.78,0.17,19.55
586c4572,0b52011a,2024-07-06,book_2,Educational,3,24.46,0.06,68.98
13c99b9d,e03c81e4,2024-05-29,book_98,Children,3,13.71,0.29,29.2
9f0a02c8,98b19b18,2024-07-07,book_44,Children,4,44.02,0.06,165.52
ad7692c1,4f0c2875,2024-10-31,book_81,Romance,1,46.3,0.29,32.87
d5f1723c,d274d020,2024-10-04,book_81,Romance,2,9.88,0.16,16.6
9be65564,deb0d4f9,2024-11-01,book_3,Sci-Fi,2,5.28,0.03,10.24
27c5d4e8,e47a9b8e,2024-07-24,book_92,Romance,4,48.65,0.08,179.03
1f4c924f,2508760f,2024-05-17,book_58,Fantasy,4,38.97,0.25,116.91
73b35227,bd101edd,2024-01-12,book_78,Fiction,2,27.69,0.02,54.27
73a28a99,70381a16,2024-02-07,book_65,Non-Fiction,2,13.18,0.06,24.78
3a309f40,8e6c715f,2024-03-10,book_99,Educational,2,19.9,0.1,35.82
4ab0e8d4,fb852f22,2024-09-01,book_67,Children,2,35.33,0.04,67.83
6b2d57bb,f2b2fd6c,2024-07-10,book_31,Educational,5,13.48,0.03,65.38
9f450821,72943379,2024-04-28,book_3,Non-Fiction,1,16.62,0.29,11.8
47f54f17,a6beb732,2024-07-29,book_28,Non-Fiction,3,49.05,0.11,130.96
78e83c3e,4c77d09a,2024-04-24,book_89,Fantasy,3,17.84,0.05,50.84
5c8c80df,fa2ab752,2024-02-29,book_81,Romance,3,13.77,0.06,38.83
adf4b1ca,2d64b18a,2024-09-29,book_61,Sci-Fi,1,30.09,0.18,24.67
8bb63291,d59f5bb1,2024-08-05,book_59,Romance,3,18.03,0.02,53.01
89055734,7d40ddba,2024-04-14,book_74,Educational,3,18.64,0.29,39.7
b1d5762b,b1476e2b,2024-06-29,book_37,Sci-Fi,3,44.24,0.28,95.56
60372899,461a3cfd,2024-07-31,book_28,Non-Fiction,2,23.9,0.27,34.89
a1969a77,f76530e4,2024-02-05,book_29,Educational,5,11.69,0.13,50.85
b90c01ab,6763b429,2024-02-06,book_34,Non-Fiction,3,28.97,0.12,76.48
906bca06,68b6ec12,2024-10-19,book_29,Romance,1,21.94,0.06,20.62
2e8b7fb5,f98f64cb,2024-07-02,book_16,Fiction,1,33.65,0.18,27.59
4a8b1a70,2e54e852,2024-02-18,book_45,Children,1,42.74,0.05,40.6
166c414f,92fd86fc,2024-06-25,book_91,Educational,5,48.12,0.07,223.76
170abb45,e1573e6d,2024-03-09,book_50,Sci-Fi,5,37.58,0.14,161.59
7992bd62,72526185,2024-06-02,book_61,Children,4,48.45,0.09,176.36
90e5d2f0,11c06d62,2024-01-03,book_83,Fiction,5,30.3,0.02,148.47
f1936b56,b8306155,2024-03-22,book_36,Fantasy,4,8.47,0.04,32.52
8c7890c3,ff854482,2024-04-27,book_68,Fiction,3,29.55,0.26,65.6
ce2b82a9,32680544,2024-05-06,book_7,Children,4,47.06,0.27,137.42
5784c879,7980819c,2024-09-17,book_49,Educational,2,12.87,0.07,23.94
319fcfba,557867df,2024-03-02,book_99,Romance,4,25.97,0.02,101.8
f6f73098,cd1e4bfd,2024-03-28,book_64,Fiction,5,33.66,0.05,159.88
782d3d7c,c688456a,2024-09-20,book_60,Romance,4,17.63,0.02,69.11
6cf242ab,3ccfc72c,2024-08-14,book_71,Fantasy,1,40.03,0.15,34.03
9d31c829,23a50dc4,2024-09-02,book_44,Fantasy,3,28.47,0.22,66.62
0ae20277,5ddf764f,2024-08-16,book_48,Educational,2,7.83,0.01,15.5
977a8b60,01e1ec86,2024-04-24,book_11,Fantasy,1,16.95,0.02,16.61
f36e9c91,f1917ff0,2024-01-18,book_12,Romance,3,49.66,0.2,119.18
5f1cacc3,b851b440,2024-08-03,book_43,Romance,4,16.29,0.1,58.64
b7264ce4,bf47e601,2024-01-12,book_64,Children,2,21.45,0.18,35.18
ee9df33f,fe63fc00,2024-06-13,book_14,Sci-Fi,4,45.11,0.2,144.35
d492f06c,bf4f339c,2024-05-15,book_100,Sci-Fi,5,43.24,0.17,179.45
6d800d28,15dfbf1f,2024-09-16,book_47,Fantasy,5,41.66,0.14,179.14
ba6b8c63,19633919,2024-05-31,book_94,Educational,2,43.34,0.1,78.01
d712bd6c,f2be06de,2024-03-15,book_41,Fantasy,1,22.66,0.1,20.39
19b25003,e3f49dd3,2024-02-04,book_64,Non-Fiction,4,35.01,0.25,105.03
6d8031b8,e649cc78,2024-02-01,book_23,Fiction,2,8.7,0.09,15.83
8940fcd7,0db71cb6,2024-02-25,book_89,Non-Fiction,5,34.66,0.22,135.17
f44592e1,a88f2a0d,2024-07-18,book_55,Non-Fiction,3,31.64,0.1,85.43
3f5b1e40,51a860e9,2024-07-08,book_15,Non-Fiction,2,23.83,0.16,40.03
796847e7,ba1c90f7,2024-02-03,book_99,Romance,5,10.72,0.0,53.6
e90f428a,6e09c7b5,2024-02-16,book_36,Non-Fiction,2,9.84,0.19,15.94
4547ce01,307b461e,2024-05-12,book_83,Educational,3,46.15,0.05,131.53
f9a8e239,6953d603,2024-05-06,book_97,Sci-Fi,2,28.88,0.17,47.94
b30ae655,8412e218,2024-10-12,book_18,Children,5,49.93,0.09,227.18
7f2d09be,fa390c0f,2024-02-06,book_2,Non-Fiction,4,10.97,0.05,41.69
6b2e401e,569e521c,2024-03-07,book_69,Fiction,2,14.31,0.05,27.19
97924de3,f171e76e,2024-01-24,book_46,Sci-Fi,1,6.06,0.04,5.82
1705b573,3d9b18a0,2024-05-04,book_10,Educational,5,19.03,0.01,94.2
c92a92f5,868bc02e,2024-03-05,book_55,Children,3,29.86,0.01,88.68
a08d958d,80d907bb,2024-03-30,book_23,Non-Fiction,3,8.13,0.11,21.71
77547ae7,5a9438a4,2024-09-10,book_6,Fiction,4,29.85,0.05,113.43
341f0645,d397931c,2024-04-12,book_65,Educational,4,13.2,0.11,46.99
e4a98a16,d3319deb,2024-09-23,book_44,Non-Fiction,4,11.69,0.07,43.49
5211355f,13fcda22,2024-08-04,book_27,Fantasy,2,24.12,0.11,42.93
a5b5f285,0d36a302,2024-03-26,book_52,Romance,1,28.24,0.13,24.57
5e692eef,6359ee93,2024-09-05,book_20,Non-Fiction,3,14.39,0.23,33.24
aea5aec8,478180c6,2024-02-28,book_36,Fantasy,4,44.23,0.27,129.15
a257eb8e,ec9704aa,2024-04-22,book_53,Fantasy,5,24.7,0.24,93.86
611089e1,cf709947,2024-02-09,book_28,Sci-Fi,5,30.58,0.05,145.25
6a6d4525,ebce8d8a,2024-06-05,book_99,Fiction,2,10.39,0.1,18.7
c5d87f1d,398d6481,2024-06-22,book_38,Educational,1,48.95,0.13,42.59
01292092,e8a5312c,2024-08-10,book_35,Educational,1,43.39,0.21,34.28
758506eb,45e26f43,2024-10-22,book_22,Sci-Fi,4,48.58,0.17,161.29
aa11509e,c028d166,2024-10-12,book_49,Educational,2,20.54,0.08,37.79
10abf39f,51605e91,2024-08-06,book_48,Romance,5,40.12,0.04,192.58
bf1b7e09,02e36574,2024-01-02,book_20,Romance,2,39.47,0.29,56.05
541639a3,97d0a468,2024-03-17,book_27,Non-Fiction,2,33.57,0.15,57.07
e10e8fed,084b7668,2024-01-25,book_100,Non-Fiction,2,33.18,0.03,64.37
14301cb1,dc1550d6,2024-10-17,book_2,Children,2,49.63,0.22,77.42
75d3d145,84cde318,2024-10-15,book_100,Sci-Fi,2,39.38,0.15,66.95
83c55483,888fcfb9,2024-05-09,book_20,Sci-Fi,1,26.62,0.17,22.09
41f21e0f,6eb351e7,2024-10-29,book_59,Sci-Fi,4,42.88,0.25,128.64
086fc60d,9570aeea,2024-03-23,book_49,Sci-Fi,3,39.33,0.05,112.09
aeac061a,9253c041,2024-02-19,book_44,Non-Fiction,2,49.13,0.18,80.57
